name,expression,index,module_id,module_index,comment,external_requirement/0/name,external_requirement/0/bx_offset,external_requirement/1/name,external_requirement/1/bx_offset,cut/0/name,cut/0/object,cut/0/type,cut/0/minimum,cut/0/maximum,cut/0/data,cut/0/comment,cut/1/name,cut/1/object,cut/1/type,cut/1/minimum,cut/1/maximum,cut/1/data,cut/1/comment,cut/2/name,cut/2/object,cut/2/type,cut/2/minimum,cut/2/maximum,cut/2/data,cut/2/comment,cut/3/name,cut/3/object,cut/3/type,cut/3/minimum,cut/3/maximum,cut/3/data,cut/4/name,cut/4/object,cut/4/type,cut/4/minimum,cut/4/maximum,cut/4/data,object_requirement/0/name,object_requirement/0/type,object_requirement/0/comparison_operator,object_requirement/0/threshold,object_requirement/0/bx_offset,object_requirement/1/name,object_requirement/1/type,object_requirement/1/comparison_operator,object_requirement/1/threshold,object_requirement/1/bx_offset,cut/5/name,cut/5/object,cut/5/type,cut/5/minimum,cut/5/maximum,cut/5/data,object_requirement/2/name,object_requirement/2/type,object_requirement/2/comparison_operator,object_requirement/2/threshold,object_requirement/2/bx_offset,object_requirement/3/name,object_requirement/3/type,object_requirement/3/comparison_operator,object_requirement/3/threshold,object_requirement/3/bx_offset,cut/3/comment,external_requirement/2/name,external_requirement/2/bx_offset,external_requirement/3/name,external_requirement/3/bx_offset,external_requirement/4/name,external_requirement/4/bx_offset,object_requirement/4/name,object_requirement/4/type,object_requirement/4/comparison_operator,object_requirement/4/threshold,object_requirement/4/bx_offset
L1_SingleEG10,EG10,51,5,8,75 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG10,EG,.ge.,+1.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG15,EG15,52,5,22,250 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG15,EG,.ge.,+1.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG18,EG18,53,1,8,Cosmics:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG18,EG,.ge.,+1.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG24,EG24,54,1,9,Cosmics:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG26,EG26,55,1,10,75 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG26,EG,.ge.,+2.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG28,EG28,56,1,11,AlCa: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG28,EG,.ge.,+2.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG2_BptxAND,EG2 AND EXT_ZeroBias_BPTX_AND_VME,446,0,17,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG2,EG,.ge.,+2.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG30,EG30,57,1,12,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG30,EG,.ge.,+3.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG32,EG32,58,1,13,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG32,EG,.ge.,+3.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG34,EG34,59,1,14,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG34,EG,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG34er2p1,EG34[EG-ETA_2p13],66,4,7,slim:,,,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG34,EG,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG36,EG36,60,1,15,slim:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG36,EG,.ge.,+3.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG36er2p1,EG36[EG-ETA_2p13],67,4,8,slim:,,,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG36,EG,.ge.,+3.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG38,EG38,61,1,16,slim:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG38,EG,.ge.,+3.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG38er2p1,EG38[EG-ETA_2p13],68,4,9,slim:,,,,,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG38,EG,.ge.,+3.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG40,EG40,62,1,17,slim:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG40,EG,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG42,EG42,63,0,32,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG42,EG,.ge.,+4.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG45,EG45,64,4,10,AlCa: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG45,EG,.ge.,+4.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG5,EG5,50,1,18,75 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG5,EG,.ge.,+5.0000000000000000E+00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleEG50,EG50,65,0,33,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EG50,EG,.ge.,+5.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG18,EG18[EG-ISO_0xA],69,4,11,Circulating,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG18,EG,.ge.,+1.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG18er2p1,"EG18[EG-ISO_0xA,EG-ETA_2p13]",83,1,19,Circulating,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG18,EG,.ge.,+1.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG20,EG20[EG-ISO_0xA],70,0,34,AlCa: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG20,EG,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG20er2p1,"EG20[EG-ISO_0xA,EG-ETA_2p13]",84,4,12,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG20,EG,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG22,EG22[EG-ISO_0xA],71,1,20,AlCa: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG22,EG,.ge.,+2.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG22er2p1,"EG22[EG-ISO_0xA,EG-ETA_2p13]",85,0,35,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG22,EG,.ge.,+2.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG24,EG24[EG-ISO_0xA],72,4,13,https://its.cern.ch/jira/browse/CMSLITDPG-89  for L1_IsoEG24er2p1_HTT100,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG24er2p1,"EG24[EG-ISO_0xA,EG-ETA_2p13]",86,1,21,75 Hz Top: https://its.cern.ch/jira/browse/CMSLITDPG-89 sync: L1_IsoEG24er2p1_HTT100,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG24,EG,.ge.,+2.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG26,EG26[EG-ISO_0xA],73,0,36,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG26,EG,.ge.,+2.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG26er2p1,"EG26[EG-ISO_0xA,EG-ETA_2p13]",87,4,14,75 Hz Top: https://its.cern.ch/jira/browse/CMSLITDPG-89,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG26,EG,.ge.,+2.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG28,EG28[EG-ISO_0xA],74,1,22,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG28,EG,.ge.,+2.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG28er2p1,"EG28[EG-ISO_0xA,EG-ETA_2p13]",88,0,37,75 Hz Top: https://its.cern.ch/jira/browse/CMSLITDPG-89,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG28,EG,.ge.,+2.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG30,EG30[EG-ISO_0xA],75,4,15,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG30,EG,.ge.,+3.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG30er2p1,"EG30[EG-ISO_0xA,EG-ETA_2p13]",89,1,23,75 Hz Top: https://its.cern.ch/jira/browse/CMSLITDPG-89,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG30,EG,.ge.,+3.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG32,EG32[EG-ISO_0xA],76,0,38,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG32,EG,.ge.,+3.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG32er2p1,"EG32[EG-ISO_0xA,EG-ETA_2p13]",90,4,16,slim:,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG32,EG,.ge.,+3.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG33er2p1,"EG33[EG-ISO_0xA,EG-ETA_2p13]",91,1,24,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG33,EG,.ge.,+3.3000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG34,EG34[EG-ISO_0xA],77,0,39,slim: additional,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG34,EG,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG34er2p1,"EG34[EG-ISO_0xA,EG-ETA_2p13]",92,4,17,slim:,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG34,EG,.ge.,+3.4000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG35,EG35[EG-ISO_0xA],78,1,25,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG35,EG,.ge.,+3.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG35er2p1,"EG35[EG-ISO_0xA,EG-ETA_2p13]",93,0,40,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG35,EG,.ge.,+3.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG36,EG36[EG-ISO_0xA],79,4,18,slim: additional,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG36,EG,.ge.,+3.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG36er2p1,"EG36[EG-ETA_2p13,EG-ISO_0xA]",94,1,26,slim:,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG36,EG,.ge.,+3.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG37,EG37[EG-ISO_0xA],80,0,41,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG37,EG,.ge.,+3.7000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG38,EG38[EG-ISO_0xA],81,4,19,slim: additional,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG38,EG,.ge.,+3.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG38er2p1,"EG38[EG-ETA_2p13,EG-ISO_0xA]",95,1,27,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG38,EG,.ge.,+3.8000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG40,EG40[EG-ISO_0xA],82,0,42,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,EG40,EG,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleIsoEG40er2p1,"EG40[EG-ETA_2p13,EG-ISO_0xA]",96,4,20,https://its.cern.ch/jira/browse/CMSLITDPG-144,,,,,EG-ISO_0xA,EG,ISO,+0.0000000000000000E+00,+0.0000000000000000E+00,"1,3",,EG-ETA_2p13,EG,ETA,-2.1315000000000000E+00,+2.1315000000000000E+00,,,,,,,,,,,,,,,,,,,,,,EG40,EG,.ge.,+4.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet120,JET120,136,1,28,75 Hz JetMET POG: https://its.cern.ch/jira/browse/CMSLITDPG-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET120,JET,.ge.,+1.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet120_FWD,JET120[JET-ETA_FWD_2p61_NEG] OR JET120[JET-ETA_FWD_2p61_POS],146,5,36,75 Hz SMP/BTV/JME: https://its.cern.ch/jira/browse/CMSLITDPG-99,,,,,JET-ETA_FWD_2p61_NEG,JET,ETA,-5.0000000000000000E+00,-2.6099999999999999E+00,,,JET-ETA_FWD_2p61_POS,JET,ETA,+2.6099999999999999E+00,+5.0000000000000000E+00,,,,,,,,,,,,,,,,,,,,,,JET120,JET,.ge.,+1.2000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet12_BptxAND,JET12 AND EXT_ZeroBias_BPTX_AND_VME,447,0,11,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,EXT_ZeroBias_BPTX_AND_VME,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET12,JET,.ge.,+1.2000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet140,JET140,137,0,43,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET140,JET,.ge.,+1.4000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet150,JET150,138,4,21,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET150,JET,.ge.,+1.5000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet16,JET16,131,1,29,Circulating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET16,JET,.ge.,+1.6000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet160,JET160,139,0,44,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET160,JET,.ge.,+1.6000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet170,JET170,140,4,22,JetMET POG: https://its.cern.ch/jira/browse/CMSLITDPG-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET170,JET,.ge.,+1.7000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet180,JET180,141,1,30,JetMET POG: https://its.cern.ch/jira/browse/CMSLITDPG-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET180,JET,.ge.,+1.8000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet20,JET20,132,0,45,HLT: /cdaq/physics/Run2016/25ns15e33/v4.2.3/HLT/V2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET20,JET,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet200,JET200,142,4,23,JetMET POG: https://its.cern.ch/jira/browse/CMSLITDPG-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET200,JET,.ge.,+2.0000000000000000E+02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet20er2p7_NotBptxOR,JET20[JET-ETA_2p7] AND ( NOT EXT_BPTX_OR_VME),212,0,27,EXO: https://its.cern.ch/jira/browse/CMSLITDPG-66 PS>=400 rate=300Hz https://its.cern.ch/jira/browse/CMSLITDPG-281,EXT_BPTX_OR_VME,0,,,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET20,JET,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet20er2p7_NotBptxOR_3BX,JET20[JET-ETA_2p7] AND ( NOT EXT_BPTX_OR_VME-1) AND ( NOT EXT_BPTX_OR_VME) AND ( NOT EXT_BPTX_OR_VME+1),213,0,23,EXO: https://its.cern.ch/jira/browse/CMSLITDPG-66 PS=0 https://its.cern.ch/jira/browse/CMSLITDPG-281,EXT_BPTX_OR_VME,0,EXT_BPTX_OR_VME-1,-1,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET20,JET,.ge.,+2.0000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,EXT_BPTX_OR_VME+1,1,,,,,,,,,
L1_SingleJet35,JET35,133,1,31,75 Hz JetMET POG: https://its.cern.ch/jira/browse/CMSLITDPG-46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET35,JET,.ge.,+3.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet35_FWD,JET35[JET-ETA_FWD_2p61_NEG] OR JET35[JET-ETA_FWD_2p61_POS],143,1,43,75 Hz SMP/BTV/JME: https://its.cern.ch/jira/browse/CMSLITDPG-99,,,,,JET-ETA_FWD_2p61_NEG,JET,ETA,-5.0000000000000000E+00,-2.6099999999999999E+00,,,JET-ETA_FWD_2p61_POS,JET,ETA,+2.6099999999999999E+00,+5.0000000000000000E+00,,,,,,,,,,,,,,,,,,,,,,JET35,JET,.ge.,+3.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet35_HFm,JET35[JET-ETA_FWD_NEG],148,0,46,https://its.cern.ch/jira/browse/CMSLITDPG-128,,,,,JET-ETA_FWD_NEG,JET,ETA,-5.0000000000000000E+00,-3.0014999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET35,JET,.ge.,+3.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet35_HFp,JET35[JET-ETA_FWD_POS],147,4,24,https://its.cern.ch/jira/browse/CMSLITDPG-128,,,,,JET-ETA_FWD_POS,JET,ETA,+3.0014999999999996E+00,+5.0000000000000000E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET35,JET,.ge.,+3.5000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L1_SingleJet43er2p7_NotBptxOR_3BX,JET43[JET-ETA_2p7] AND ( NOT EXT_BPTX_OR_VME-1) AND ( NOT EXT_BPTX_OR_VME) AND ( NOT EXT_BPTX_OR_VME+1),214,0,18,EXO: https://its.cern.ch/jira/browse/CMSLITDPG-66  PS=1 https://its.cern.ch/jira/browse/CMSLITDPG-281,EXT_BPTX_OR_VME,0,EXT_BPTX_OR_VME-1,-1,JET-ETA_2p7,JET,ETA,-2.6969999999999996E+00,+2.6969999999999996E+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JET43,JET,.ge.,+4.3000000000000000E+01,0,,,,,,,,,,,,,,,,,,,,,,,EXT_BPTX_OR_VME+1,1,,,,,,,,,
